Iteration,KL,Gradient Norm
678,1.1353559190449913,6.672813377552152e-05
679,1.1350612146413568,6.662480577786455e-05
680,1.134767932132547,6.638366031152755e-05
681,1.1344760307112554,6.618649090084606e-05
682,1.1341855038508575,6.612342208003408e-05
683,1.133896314222448,6.590555810790134e-05
684,1.1336084802851747,6.560171693514314e-05
685,1.1333219947372557,6.528546613634871e-05
686,1.1330368538463693,6.51139719193323e-05
687,1.1327530528127414,6.504820799981632e-05
688,1.13247052944572,6.490998577419518e-05
689,1.1321892934752944,6.4846791359505e-05
690,1.1319093700701082,6.45675514392124e-05
691,1.1316306812687948,6.416042367955804e-05
692,1.1313532901687362,6.40696849604712e-05
693,1.1310771296043243,6.402059047383239e-05
694,1.1308021415168419,6.356225616375767e-05
695,1.1305284350864375,6.342295800063918e-05
696,1.130255925526618,6.307184785589246e-05
697,1.1299846193093694,6.3053678678808e-05
698,1.1297144759085644,6.268552848025466e-05
699,1.1294455269247061,6.266252441621322e-05
700,1.1291777226910225,6.263494284913691e-05
701,1.128911068961663,6.271019691747285e-05
702,1.1286455173549947,6.243402741850512e-05
703,1.1283811206037726,6.237208991010801e-05
704,1.128117915495819,6.182221564472589e-05
705,1.1278559501723677,6.187156282061336e-05
706,1.127595136135104,6.165176090119747e-05
707,1.1273354605833528,6.130693171857287e-05
708,1.127076968883027,6.112996345931846e-05
709,1.126819633979183,6.100963192184067e-05
710,1.1265634241044036,6.105395807205169e-05
711,1.1263082887187859,6.077865906474884e-05
712,1.1260542513852858,6.050063386199757e-05
713,1.1258013798664122,6.0423701345448555e-05
714,1.1255495896350138,6.036323936595345e-05
715,1.1252988872654819,6.0293813554249495e-05
716,1.1250492867390076,6.0204503193790016e-05
717,1.124800761545845,6.0019310629431e-05
718,1.124553359375411,5.98247414016291e-05
719,1.1243070946767588,5.979145401588102e-05
720,1.1240619123522575,5.9683647556349184e-05
721,1.1238178024274632,5.9493245915077494e-05
722,1.1235748083638013,5.9058636856512306e-05
723,1.1233329905680585,5.881979362930008e-05
724,1.1230923233015213,5.8991178831253745e-05
725,1.1228526757442514,5.890313951618873e-05
726,1.1226140861835536,5.850333698228549e-05
727,1.1223765874376017,5.8422911145178516e-05
728,1.1221401547106047,5.801299159921749e-05
729,1.1219047992054494,5.797188489287562e-05
730,1.1216705043763215,5.8066767877864155e-05
731,1.1214372343574242,5.8015611274448965e-05
732,1.1212049897787755,5.796458872359674e-05
733,1.120973722570053,5.786272322188183e-05
734,1.1207434633960789,5.7472532450835905e-05
735,1.1205142615102135,5.7331472986873345e-05
736,1.1202861394340302,5.7288944594382264e-05
737,1.1200590214728177,5.6979574560000215e-05
738,1.1198329151087378,5.6895075812508645e-05
739,1.1196077992033158,5.671602634507842e-05
740,1.119383699213341,5.65426694248178e-05
741,1.1191605658836816,5.6348896721550994e-05
742,1.118938387339415,5.6275122798559094e-05
743,1.1187171690073279,5.570946494985868e-05
744,1.1184969368431077,5.5626614413858935e-05
745,1.1182776484109933,5.553807978998875e-05
746,1.1180592471458042,5.5335404134008035e-05
747,1.1178417295453449,5.5065670854710774e-05
748,1.117625091572286,5.50020412274181e-05
749,1.1174093100988274,5.493768559847381e-05
750,1.1171943451300428,5.492802664942532e-05
751,1.1169801926892382,5.485997623296882e-05
752,1.1167668481979092,5.457818338355077e-05
753,1.1165543315080062,5.4252598403543726e-05
754,1.116342690154327,5.416313437794435e-05
755,1.116131912638957,5.4069181568633365e-05
756,1.1159219639731885,5.427469690416977e-05
757,1.1157127987818036,5.41295729799328e-05
758,1.1155044114624855,5.372061986906999e-05
759,1.1152969033359357,5.358726291827333e-05
760,1.115090236581388,5.354209309055195e-05
761,1.1148843736015177,5.3471229109934465e-05
762,1.1146793263572212,5.334143951398591e-05
763,1.114475101480152,5.3326454407453015e-05
764,1.1142716712049765,5.331557072637302e-05
765,1.1140690217552702,5.3262206239188514e-05
766,1.113867173849882,5.294003179169679e-05
767,1.113666138189353,5.277776709459064e-05
768,1.1134659002821112,5.2488591680985636e-05
769,1.113266425781165,5.248644575963561e-05
770,1.1130676171253635,5.2445703920016626e-05
771,1.1128694431699242,5.2226519510614734e-05
772,1.112671969290574,5.228203729942576e-05
773,1.1124752439591215,5.214392902131913e-05
774,1.1122794005084022,5.1744719608136904e-05
775,1.1120845668587505,5.168694044364544e-05
776,1.1118907319863793,5.1538927945446855e-05
777,1.111697728956612,5.155973479108684e-05
778,1.111505415807918,5.147085827763121e-05
779,1.1113137499302703,5.136244335664575e-05
780,1.111122752490905,5.132500124860417e-05
781,1.1109324339660192,5.094255210304797e-05
782,1.1107428348726693,5.064620839183679e-05
783,1.110554030638423,5.0359860653141437e-05
784,1.110366004930464,5.031067554262316e-05
785,1.1101786691920636,5.025699859607728e-05
786,1.1099920072485818,5.0025753626028596e-05
787,1.1098060328469086,5.0029046208174404e-05
788,1.1096207300402188,5.006574240632597e-05
789,1.1094360493958515,5.015174522955935e-05
790,1.109251978016224,4.999199628818775e-05
791,1.1090685566169816,4.98359020166957e-05
792,1.1088858223850169,4.969360140513171e-05
793,1.1087037673166626,4.936437665265972e-05
794,1.1085224306251535,4.924702765969306e-05
795,1.1083418164040477,4.9282039454521634e-05
796,1.1081618521583214,4.907048294116696e-05
797,1.1079825700709982,4.890567159674555e-05
798,1.107803948514757,4.897076665295448e-05
799,1.1076259665607129,4.8725475547430405e-05
800,1.1074486475784244,4.85280322302591e-05
801,1.107271976689823,4.863637599206847e-05
802,1.107095929491984,4.8370409323507454e-05
803,1.1069205137370657,4.83611086064579e-05
804,1.1067457050420222,4.8454518074318045e-05
805,1.1065714869376968,4.8166813184922644e-05
806,1.1063978778376877,4.807656933647872e-05
807,1.1062249123093104,4.805088625533234e-05
808,1.106052563428024,4.816791835778739e-05
809,1.1058808042287513,4.813507758201457e-05
810,1.1057096787505722,4.791019341398575e-05
811,1.1055391929814844,4.80872759996212e-05
812,1.1053693304044314,4.771004071663936e-05
813,1.105200154563843,4.7574171099653484e-05
814,1.1050316754600096,4.772023090275067e-05
815,1.1048638489259133,4.749341492020168e-05
816,1.1046966803306475,4.750392764728264e-05
817,1.1045301526751894,4.7528386034294784e-05
818,1.1043642585820228,4.720764323152294e-05
819,1.1041990298767135,4.718011281165161e-05
820,1.1040344863634395,4.716783737903897e-05
821,1.1038705642790152,4.7039951509678565e-05
822,1.1037073014650596,4.683713187312505e-05
823,1.1035447083427548,4.689700154611145e-05
824,1.103382751781361,4.656124080023879e-05
825,1.1032214221020222,4.649831762053498e-05
826,1.1030607256544813,4.632377230430103e-05
827,1.1029006673233703,4.618867491940993e-05
828,1.1027412330230815,4.638263551174257e-05
829,1.1025823749252912,4.621539209262301e-05
830,1.102424124497751,4.618802081305613e-05
831,1.1022664757298775,4.591997518817762e-05
832,1.1021094299865528,4.5809998461440834e-05
833,1.1019529941913535,4.5665381954481035e-05
834,1.1017971637403614,4.5184704101003345e-05
835,1.1016419704371838,4.534961135941478e-05
836,1.101487346809896,4.526146944850506e-05
837,1.1013332544329857,4.511503918076654e-05
838,1.1011797382579993,4.503478655879112e-05
839,1.1010268112645345,4.5399046691892035e-05
840,1.1008743724460697,4.5028836937398505e-05
841,1.1007224790772363,4.476512632563198e-05
842,1.1005711745797724,4.483573431633774e-05
843,1.1004203964891826,4.4544743089556365e-05
844,1.1002701566422282,4.4327982524630595e-05
845,1.1001204906483903,4.4355646584206754e-05
846,1.0999713277563203,4.4193643573517254e-05
847,1.099822707864737,4.418159858421955e-05
848,1.0996745733964883,4.4252366297006164e-05
849,1.099526931252484,4.410050572312829e-05
850,1.0993797874317182,4.408613660616178e-05
851,1.0992331471222618,4.383924078184388e-05
852,1.0990870130175836,4.3853381786518654e-05
853,1.098941362953274,4.3570959777894745e-05
854,1.098796249951084,4.344520159211035e-05
855,1.098651651787475,4.3403589285855895e-05
856,1.0985075486574414,4.333467202021017e-05
857,1.0983639256665054,4.316519922663439e-05
858,1.0982207878649963,4.3324295421312624e-05
859,1.09807809427453,4.319327054408118e-05
860,1.097935845487411,4.290492957893134e-05
861,1.0977940888173012,4.273721531290894e-05
862,1.0976528312679799,4.263175211293938e-05
863,1.0975120405534586,4.2478054699838e-05
864,1.0973716948979721,4.2401129772657724e-05
865,1.0972317893049541,4.234271570035323e-05
866,1.0970923184732824,4.2210981828898305e-05
867,1.0969532729056881,4.230947885491204e-05
868,1.0968146377186274,4.211428826916585e-05
869,1.0966764159573903,4.2168098704881054e-05
870,1.0965386339228158,4.199316143871389e-05
871,1.0964012877976945,4.225456414937873e-05
872,1.0962643498565856,4.216063763282793e-05
873,1.096127842412569,4.201483404109723e-05
874,1.0959918219077236,4.1868670696656057e-05
875,1.0958562958593132,4.190445602009755e-05
876,1.0957212123787465,4.171409570870315e-05
877,1.0955866029945351,4.1558954177448375e-05
878,1.0954524919514252,4.148072447036822e-05
879,1.09531881549657,4.133251797893127e-05
880,1.0951855859060766,4.119505940800979e-05
881,1.0950528235944508,4.1270215060719405e-05
882,1.0949204801648889,4.1254513034802475e-05
883,1.0947885614676776,4.120703394011832e-05
884,1.0946570719145803,4.122697190068083e-05
885,1.094526008424718,4.112556633291294e-05
886,1.0943954012789407,4.110208604333868e-05
887,1.0942652502345231,4.089572429505187e-05
888,1.0941355620998867,4.090601005474415e-05
889,1.0940063422805368,4.0748216806698886e-05
890,1.093877597005597,4.0527160337167093e-05
891,1.0937492995164146,4.069416549636448e-05
892,1.0936214041707666,4.0442987761284275e-05
893,1.0934939343637413,4.0123177517687075e-05
894,1.093366919158389,4.0302735295693095e-05
895,1.093240310947662,4.009613121076936e-05
896,1.093114104206772,4.03708688905632e-05
897,1.0929882569890181,4.003800416398795e-05
898,1.0928628219952239,3.98444569710648e-05
899,1.0927378091630706,3.9899391994561457e-05
900,1.092613185081402,3.975868306217056e-05
901,1.0924889418981456,3.967780608731554e-05
902,1.0923650746348392,3.9573434691744455e-05
903,1.092241596376287,3.938964759794365e-05
904,1.0921184923522118,3.9558714897029734e-05
905,1.0919957396580866,3.925784202256352e-05
906,1.0918733711280988,3.918245444376032e-05
907,1.0917513875880658,3.9146751283021506e-05
908,1.091629772696948,3.9091187107962454e-05
909,1.0915085090185892,3.917496230049043e-05
910,1.0913875930847965,3.897471576793437e-05
911,1.091267063327521,3.8949561124136945e-05
912,1.0911469222338008,3.8999888359736824e-05
913,1.0910271364327087,3.879236797493068e-05
914,1.0909077143508403,3.872702072180262e-05
915,1.0907886849417798,3.851948482981938e-05
916,1.0906700460452186,3.8490703844021456e-05
917,1.0905517787692518,3.850930684047721e-05
918,1.0904338581958894,3.848281026558581e-05
919,1.0903162761477783,3.847113407535697e-05
920,1.0901989994188601,3.842888193796099e-05
921,1.0900820007283332,3.8297353216747466e-05
922,1.089965186055664,3.824194707556668e-05
923,1.0898485822885522,3.8266622059387734e-05
924,1.0897323721028453,3.8411100412818734e-05
925,1.0896165967345706,3.8111763742207005e-05
926,1.089501401151284,3.805892652333278e-05
927,1.0893868167515741,3.794203011271628e-05
928,1.0892726752981514,3.784657735571163e-05
929,1.089158878953149,3.7755513573441424e-05
930,1.08904542625246,3.773266971427396e-05
931,1.0889323200834877,3.770776156444802e-05
932,1.0888195276479227,3.759652525508878e-05
933,1.0887070641150514,3.744084831101442e-05
934,1.088594935837684,3.7419597307432094e-05
935,1.0884831391473695,3.736279684205778e-05
936,1.0883716693632186,3.732082848266463e-05
937,1.0882605362251536,3.7236405189712004e-05
938,1.0881497440822372,3.720272604924406e-05
939,1.088039287605369,3.711949371046125e-05
940,1.087929187074858,3.697963669013399e-05
941,1.087819429143301,3.710618467353443e-05
942,1.0877100052295718,3.7020117328664275e-05
943,1.0876009281409986,3.6876294121189234e-05
944,1.0874922128285827,3.701289974953201e-05
945,1.0873838184992781,3.6822214060812086e-05
946,1.087275737385594,3.660050765541773e-05
947,1.087168006416225,3.6650525794962714e-05
948,1.0870606026167964,3.651267535701185e-05
949,1.0869535280802443,3.64673781988004e-05
950,1.0868467740205068,3.6481072792848096e-05
951,1.0867403215596048,3.625564216410718e-05
952,1.086634208136263,3.6324835876929054e-05
953,1.0865284133887605,3.643341807733256e-05
954,1.0864229070325813,3.6304523201024006e-05
955,1.0863177112877667,3.598773291445818e-05
956,1.0862128875807926,3.603102910409836e-05
957,1.0861084044576712,3.6282799751893185e-05
958,1.0860041828766556,3.614768601779314e-05
959,1.0859002478069737,3.587750722555219e-05
960,1.0857966467800946,3.576503137437257e-05
961,1.0856933657285988,3.5803462634215614e-05
962,1.0855903783539171,3.557515758995458e-05
963,1.0854877335685171,3.5659434021770786e-05
964,1.0853853728053378,3.549623536713928e-05
965,1.08528332304419,3.533240347323919e-05
966,1.0851815965841314,3.53602461685613e-05
967,1.085080149171751,3.530051560223785e-05
968,1.0849789852199385,3.523917847458828e-05
969,1.084878117428229,3.5272110182657916e-05
970,1.084777543533408,3.520630205984134e-05
971,1.0846772595017216,3.5106618290124305e-05
972,1.0845772908255449,3.522466891768127e-05
973,1.084477615263069,3.51367389902605e-05
974,1.0843782322861826,3.511022044083112e-05
975,1.0842791404453254,3.498609819939575e-05
976,1.0841803541448571,3.485696140450683e-05
977,1.0840818611264846,3.4860219308603316e-05
978,1.0839836728864682,3.4686687160013454e-05
979,1.0838857884194408,3.4673053337868375e-05
980,1.0837881871335946,3.464894085651852e-05
981,1.0836908622689816,3.460884619306324e-05
982,1.0835938151081554,3.46280644199702e-05
983,1.083497040877469,3.4524698217961546e-05
984,1.0834005377781466,3.454752354620138e-05
985,1.0833043096496457,3.444891066227107e-05
986,1.0832083569396773,3.437996680117645e-05
987,1.0831126734399275,3.425376595968647e-05
988,1.083017271309188,3.412952343070436e-05
989,1.0829221400781621,3.399834655763686e-05
990,1.082827278104023,3.389341523350766e-05
991,1.0827326887259061,3.3971475389458766e-05
992,1.082638326514769,3.3842616087172136e-05
993,1.082544181311744,3.3656040069102615e-05
994,1.0824502707674903,3.3639831242783076e-05
995,1.0823565653799223,3.3533217205095705e-05
996,1.0822630640919166,3.350471386356251e-05
997,1.0821697504863472,3.364096566927492e-05
998,1.0820765739181173,3.357112361943144e-05
999,1.0819835120238475,3.3514614759490965e-05
1000,1.081890576152249,3.357308150346659e-05
